,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
0,117.90910005569458,117.90820002555847,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.1721000671387,718.1716001033783,,720.4182000160217,,115.85470008850098,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.1737999916077,600.2625000476837,0.006999969482421875,0.0009000301361083984,0.0020999908447265625,0.008699893951416016,0.3808000087738037,600.1231999397278,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000000,0.004499912261962891,0.0022001266479492188,,0.008599996566772461,,0.029200077056884766,0.0018000602722167969,600.265200138092,
1,117.93910002708435,117.9096999168396,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.0715999603271,718.0706000328064,,720.4182000160217,,115.85579991340637,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.072900056839,600.131500005722,0.006999969482421875,0.029400110244750977,0.003599882125854492,0.008699893951416016,0.3797001838684082,600.077399969101,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000001,0.004499912261962891,0.030699968338012695,,0.008899927139282227,,0.011500120162963867,0.0018999576568603516,600.162999868393,
2,117.95190000534058,117.91129994392395,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.1754999160767,718.172600030899,,720.4182000160217,,115.85700011253357,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.176500082016,600.2207000255585,0.006999969482421875,0.04060006141662598,0.005199909210205078,0.008699893951416016,0.37849998474121094,600.1241998672485,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000002,0.004199981689453125,0.041899919509887695,,0.012800216674804688,,0.010999917984008789,0.0033998489379882812,600.2646000385284,
3,117.96370005607605,117.91280007362366,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.174299955368,718.1719999313354,,720.4182000160217,,115.85820007324219,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.1751000881195,600.2082998752594,0.006999969482421875,0.05089998245239258,0.006700038909912109,0.008699893951416016,0.3773000240325928,600.1321001052856,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000003,0.004499912261962891,0.0522000789642334,,0.00839996337890625,,0.013700008392333984,0.0018999576568603516,600.2618000507355,
4,117.9760000705719,117.91440010070801,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.2739999294281,718.2734999656677,,720.4182000160217,,115.8594000339508,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.2755999565125,600.2974998950958,0.006999969482421875,0.0615999698638916,0.008300065994262695,0.008699893951416016,0.3761000633239746,600.1449999809265,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000004,0.005899906158447266,0.06290006637573242,,0.05560016632080078,,0.012599945068359375,0.020400047302246094,600.3608000278473,
5,117.99040007591248,117.91589999198914,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.2774000167847,718.2743999958038,,720.4182000160217,,115.86050009727478,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.2781999111176,600.2839999198914,0.006999969482421875,0.07450008392333984,0.009799957275390625,0.008699893951416016,0.375,600.1533000469208,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000005,0.004999876022338867,0.07580018043518066,,0.059999942779541016,,0.03910017013549805,0.004600048065185547,600.3618001937866,
6,118.02239990234375,117.91750001907349,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.2760999202728,718.2739000320435,,720.4182000160217,,115.86159992218018,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.2769000530243,600.2515001296997,0.006999969482421875,0.10489988327026367,0.011399984359741211,0.008699893951416016,0.3739001750946045,600.1375999450684,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000006,0.004000186920166016,0.10629987716674805,,0.04610013961791992,,0.04289984703063965,0.018399953842163086,600.3590998649597,
7,118.04960012435913,117.91899991035461,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.3757998943329,718.3752999305725,,720.4182000160217,,115.86280012130737,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.3770999908447,600.3256998062134,0.006999969482421875,0.1306002140045166,0.01289987564086914,0.008699893951416016,0.3726999759674072,600.1434998512268,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000007,0.00429987907409668,0.13190007209777832,,0.0680999755859375,,0.05730009078979492,0.013499975204467773,600.4579999446869,
8,118.08340001106262,117.92059993743896,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.3775999546051,718.3757998943329,,720.4182000160217,,115.86400008201599,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.3784000873566,600.2923998832703,0.006999969482421875,0.16280007362365723,0.014499902725219727,0.008699893951416016,0.37150001525878906,600.1380000114441,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000008,0.01250004768371582,0.16409993171691895,,0.07419991493225098,,0.046000003814697266,0.018200159072875977,600.4577000141144,
9,118.1217999458313,117.92219996452332,117.90610003471375,117.89910006523132,117.89829993247986,116.25430011749268,718.4770998954773,718.4767000675201,,720.4182000160217,,115.86500000953674,116.2441999912262,116.23550009727478,116.25360012054443,116.24760007858276,720.4177000522614,718.4786999225616,600.3549001216888,0.006999969482421875,0.1995999813079834,0.016099929809570312,0.008699893951416016,0.3705000877380371,600.1291999816895,exp1,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0009,unit.000009,0.007800102233886719,0.20089983940124512,,0.07299995422363281,,0.04329991340637207,0.018199920654296875,600.5561997890472,
